acc	subtype	type
CXXC5	1.3	symbol
FAM60A	1.3	symbol
SLC40A1	1.3	symbol
ANKH	1.3	symbol
STARD10	1.3	symbol
TMEM98	1.3	symbol
ZNF704	1.3	symbol
NUF2	1.3	symbol
CYP2S1	1.3	symbol
GPR160	1.3	symbol
HAS3	1.3	symbol
KIAA1549	1.3	symbol
DGAT2	1.3	symbol
DUSP16	1.3	symbol
GPCPD1	1.3	symbol
APCDD1	1.3	symbol
SLC39A10	1.3	symbol
NEURL1B	1.3	symbol
SYTL2	1.3	symbol
TMTC4	1.3	symbol
RAB11FIP4	1.3	symbol
PARM1	1.3	symbol
CAB39L	1.3	symbol
VANGL2	1.3	symbol
MGAT4A	1.3	symbol
RPS6KA3	1.3	symbol
HES6	1.3	symbol
FHDC1	1.3	symbol
MUC20	1.3	symbol
PANK1	1.3	symbol
FITM2	1.3	symbol
DEPDC1B	1.3	symbol
ZNF614	1.3	symbol
ANO9	1.3	symbol
REPS2	1.3	symbol
PRLR	1.3	symbol
LOC100505806	1.3	symbol
FAM3D	1.3	symbol
SPIRE2	1.3	symbol
C10orf99	1.3	symbol
MYO15B	1.3	symbol
GYLTL1B	1.3	symbol
LPCAT2	1.3	symbol
LOC100507312	1.3	symbol
PLEKHG4	1.3	symbol
NFYA	1.3	symbol
FOXA3	1.3	symbol
RPS6KA6	1.3	symbol
ZBTB10	1.3	symbol
SLC6A6	1.3	symbol
LFNG	1.3	symbol
IHH	1.3	symbol
GOLT1A	1.3	symbol
HOXD10	1.3	symbol
SAMD13	1.3	symbol
C9orf152	1.3	symbol
CDCA7	1.3	symbol
SOWAHA	1.3	symbol
PTPRB	1.3	symbol
TSPAN12	1.3	symbol
HNF4A	1.3	symbol
FREM2	1.3	symbol
IYD	1.3	symbol
C19orf77	1.3	symbol
MYH14	1.3	symbol
PNKD	1.3	symbol
KRTAP4-1	1.3	symbol
MYO7B	1.3	symbol
LINC00675	1.3	symbol
GGT6	1.3	symbol
LOC645249	1.3	symbol
ZNF818P	1.3	symbol
RASSF10	1.3	symbol
LOC101060264	1.3	symbol
KLHL23	1.3	symbol
ZNF652	1.3	symbol
PRAP1	1.3	symbol
CYP39A1	1.3	symbol
SHROOM4	1.3	symbol
HSPA6	1	symbol
CCL5	1	symbol
NEXN	1	symbol
GIMAP1	1	symbol
PTCHD1	1	symbol
CD300LF	1	symbol
CCDC69	1	symbol
ITIH5	1	symbol
FOXC1	1	symbol
SPINK6	1	symbol
OSMR	1	symbol
GPNMB	1	symbol
MSRB3	1	symbol
C5orf46	1	symbol
ITGAL	1	symbol
MOXD1	1	symbol
FAM13C	1	symbol
FCER1G	1	symbol
FILIP1L	1	symbol
PTGS2	1	symbol
C1S	1	symbol
ITGB2	1	symbol
ETS1	1	symbol
SEPT6	1	symbol
PTPRM	1	symbol
SAMSN1	1	symbol
CMTM3	1	symbol
TAGLN	1	symbol
MS4A4A	1	symbol
CLEC7A	1	symbol
POSTN	1	symbol
VIM	1	symbol
IGFBP5	1	symbol
ANKRD36BP2	1	symbol
STEAP4	1	symbol
CLEC2B	1	symbol
FILIP1	1	symbol
LRRN4CL	1	symbol
BTBD19	1	symbol
HOTAIRM1	1	symbol
ITGBL1	1	symbol
PTRF	1	symbol
LOC100127983	1	symbol
FN1	1	symbol
PECAM1	1	symbol
MEIS1	1	symbol
C16orf54	1	symbol
PELO	1	symbol
KLHL6	1	symbol
EMP1	1	symbol
MYH11	1	symbol
PDLIM7	1	symbol
MYLK	1	symbol
MMP14	1	symbol
MSN	1	symbol
CSRP1	1	symbol
SPARC	1	symbol
GSN	1	symbol
SPARCL1	1	symbol
FLNA	1	symbol
PALLD	1	symbol
ACTA2	1	symbol
ANXA6	1	symbol
SERPING1	1	symbol
TXNIP	1	symbol
ANXA1	1	symbol
DUSP1	1	symbol
MYL9	1	symbol
STOM	1	symbol
MMP2	1	symbol
LGALS1	1	symbol
THBS1	1	symbol
CPE	1	symbol
HLA-DPB1	1	symbol
TIMP3	1	symbol
IGFBP7	1	symbol
BHLHE40	1	symbol
HTRA1	1	symbol
BGN	1	symbol
AKR1B1	1	symbol
CYR61	1	symbol
PRNP	1	symbol
ENO2	1	symbol
GPX3	1	symbol
UCHL1	1	symbol
ITGA5	1	symbol
IFI30	1	symbol
DPYSL3	1	symbol
COL6A3	1	symbol
IGFBP4	1	symbol
APOD	1	symbol
ZFP36	1	symbol
FHL1	1	symbol
CLIC4	1	symbol
FSCN1	1	symbol
TMX4	1	symbol
CALD1	1	symbol
BST2	1	symbol
TNC	1	symbol
TIMP1	1	symbol
GJA1	1	symbol
EGR1	1	symbol
LAPTM5	1	symbol
SGK1	1	symbol
CD14	1	symbol
LUM	1	symbol
FBLN1	1	symbol
AEBP1	1	symbol
MYOF	1	symbol
SH3BP5	1	symbol
FAM127A	1	symbol
EFEMP1	1	symbol
COL3A1	1	symbol
SRGN	1	symbol
PLAT	1	symbol
NR3C1	1	symbol
DCN	1	symbol
PLK2	1	symbol
PPP1R12B	1	symbol
ACSL1	1	symbol
NID1	1	symbol
LTF	1	symbol
SFRP1	1	symbol
CBX6	1	symbol
RAI14	1	symbol
PLTP	1	symbol
MX1	1	symbol
CTSL1	1	symbol
VWF	1	symbol
WWTR1	1	symbol
GAS7	1	symbol
DKK3	1	symbol
LAMA4	1	symbol
ARL4C	1	symbol
DES	1	symbol
NNMT	1	symbol
GBP1	1	symbol
PDGFRB	1	symbol
ACTG2	1	symbol
SERPINF1	1	symbol
MGP	1	symbol
COL1A1	1	symbol
NR4A1	1	symbol
SPOCK1	1	symbol
RGS2	1	symbol
BASP1	1	symbol
COL1A2	1	symbol
CYP1B1	1	symbol
CTSK	1	symbol
PCOLCE	1	symbol
TRIB2	1	symbol
SLC2A3	1	symbol
SPOCK2	1	symbol
SVIL	1	symbol
PLOD2	1	symbol
SERPINE1	1	symbol
ICAM1	1	symbol
WIPF1	1	symbol
ATF3	1	symbol
AXL	1	symbol
FMOD	1	symbol
FOXO1	1	symbol
LTBP1	1	symbol
ITM2A	1	symbol
GBP2	1	symbol
FBN1	1	symbol
FOSB	1	symbol
SYNPO	1	symbol
DBN1	1	symbol
SLC16A3	1	symbol
PER1	1	symbol
CD93	1	symbol
SIRPA	1	symbol
ADM	1	symbol
S100A8	1	symbol
ANK2	1	symbol
GYPC	1	symbol
IL1R1	1	symbol
ADAM12	1	symbol
C1QB	1	symbol
HCLS1	1	symbol
RGS1	1	symbol
C7	1	symbol
LOXL2	1	symbol
CHSY1	1	symbol
CAV1	1	symbol
CHST15	1	symbol
THBS2	1	symbol
TGFB1	1	symbol
FBLN5	1	symbol
CSF1R	1	symbol
PDGFRA	1	symbol
DAPK1	1	symbol
BCL6	1	symbol
MAP1A	1	symbol
IFIT1	1	symbol
TIMP2	1	symbol
ALDH1A3	1	symbol
RASSF2	1	symbol
S100A4	1	symbol
ATP1A2	1	symbol
AP1S2	1	symbol
F13A1	1	symbol
CAV2	1	symbol
COL5A1	1	symbol
ITGB1BP1	1	symbol
SOCS2	1	symbol
APOE	1	symbol
ARMCX2	1	symbol
CD53	1	symbol
MFAP2	1	symbol
PLEK	1	symbol
TPBG	1	symbol
COL15A1	1	symbol
RTN1	1	symbol
RCAN2	1	symbol
CPQ	1	symbol
ABCA1	1	symbol
KLF9	1	symbol
FCGR2A	1	symbol
FEZ1	1	symbol
LOXL1	1	symbol
FSTL3	1	symbol
ZEB2	1	symbol
GPRC5B	1	symbol
CD163	1	symbol
PLA2G2A	1	symbol
TMOD1	1	symbol
HMOX1	1	symbol
CXCL12	1	symbol
PRKAR2B	1	symbol
PKD2	1	symbol
DFNA5	1	symbol
DIO2	1	symbol
FZD7	1	symbol
PDE4B	1	symbol
ITPR1	1	symbol
EMP3	1	symbol
RBMS1	1	symbol
TCF4	1	symbol
CTSO	1	symbol
SLA	1	symbol
LMOD1	1	symbol
BLVRA	1	symbol
SSBP2	1	symbol
DNAJB4	1	symbol
SLIT3	1	symbol
GUCY1B3	1	symbol
IGF2BP3	1	symbol
LRRC32	1	symbol
KAT2B	1	symbol
IGFBP6	1	symbol
CFI	1	symbol
ADARB1	1	symbol
VCAM1	1	symbol
SMARCA1	1	symbol
PIK3CD	1	symbol
FBLN2	1	symbol
THBD	1	symbol
ARHGAP29	1	symbol
CXCL9	1	symbol
TCEA2	1	symbol
CHST2	1	symbol
CYBB	1	symbol
HLA-DMB	1	symbol
MMP9	1	symbol
CNN1	1	symbol
FABP4	1	symbol
GNB5	1	symbol
FCGR3B	1	symbol
SCG2	1	symbol
LPAR1	1	symbol
RNF144A	1	symbol
MAOB	1	symbol
WASF3	1	symbol
SFRP4	1	symbol
RARRES3	1	symbol
FRY	1	symbol
PBX3	1	symbol
TPM2	1	symbol
SMARCD3	1	symbol
CCL4	1	symbol
NID2	1	symbol
GNG11	1	symbol
CD48	1	symbol
TYROBP	1	symbol
PDE2A	1	symbol
COL7A1	1	symbol
TPST1	1	symbol
TUBB2A	1	symbol
STAB1	1	symbol
CDO1	1	symbol
EMILIN1	1	symbol
WASF1	1	symbol
ALOX5AP	1	symbol
RUNX3	1	symbol
SLC31A2	1	symbol
APOBEC3G	1	symbol
GMFG	1	symbol
GLIPR1	1	symbol
PRELP	1	symbol
GULP1	1	symbol
FLI1	1	symbol
EDNRB	1	symbol
PPP1R3C	1	symbol
LOX	1	symbol
COL11A1	1	symbol
MT1X	1	symbol
RGS4	1	symbol
COL16A1	1	symbol
SLCO2A1	1	symbol
EFS	1	symbol
IFI6	1	symbol
APOC1	1	symbol
FGF2	1	symbol
LMO3	1	symbol
SLC2A5	1	symbol
MRC1	1	symbol
IFI44L	1	symbol
FZD1	1	symbol
LDOC1	1	symbol
GAS1	1	symbol
SLC16A2	1	symbol
EDNRA	1	symbol
SNCA	1	symbol
TIE1	1	symbol
GAP43	1	symbol
GEM	1	symbol
CLDN5	1	symbol
PDE4D	1	symbol
ELMO1	1	symbol
MYO5A	1	symbol
CXCL10	1	symbol
DZIP1	1	symbol
SELL	1	symbol
COX7A1	1	symbol
MMP19	1	symbol
NUAK1	1	symbol
CHL1	1	symbol
STC1	1	symbol
CDK14	1	symbol
CCL21	1	symbol
PLCG2	1	symbol
VCAN	1	symbol
NR4A2	1	symbol
ACP5	1	symbol
DPYD	1	symbol
CD52	1	symbol
ANKRD6	1	symbol
LRMP	1	symbol
CDH5	1	symbol
LTBP2	1	symbol
SGCE	1	symbol
ISG20	1	symbol
ABCA8	1	symbol
IFIT3	1	symbol
NAP1L3	1	symbol
EVI2A	1	symbol
THBS4	1	symbol
VSIG4	1	symbol
GPRASP1	1	symbol
EML1	1	symbol
NAV3	1	symbol
FGL2	1	symbol
ENPEP	1	symbol
TYMP	1	symbol
IL6ST	1	symbol
PDPN	1	symbol
UGCG	1	symbol
ARHGAP25	1	symbol
AOC3	1	symbol
IL10RA	1	symbol
RAMP1	1	symbol
SASH3	1	symbol
TLR2	1	symbol
VAMP5	1	symbol
TCF21	1	symbol
PLN	1	symbol
FST	1	symbol
RHOH	1	symbol
SRPX	1	symbol
MNDA	1	symbol
SSPN	1	symbol
OAS2	1	symbol
MX2	1	symbol
DOCK4	1	symbol
MAP3K8	1	symbol
MPDZ	1	symbol
AOX1	1	symbol
CCR1	1	symbol
GFPT2	1	symbol
LAMA2	1	symbol
FPR1	1	symbol
PTGS1	1	symbol
ACTC1	1	symbol
UST	1	symbol
CD40	1	symbol
CSF2RB	1	symbol
DDR2	1	symbol
GLI3	1	symbol
IL6	1	symbol
ESR1	1	symbol
PDGFRL	1	symbol
FCN1	1	symbol
CXCL13	1	symbol
EGR2	1	symbol
SPEG	1	symbol
POU2AF1	1	symbol
LCP2	1	symbol
IL2RB	1	symbol
CD79B	1	symbol
KCNJ8	1	symbol
KMO	1	symbol
MN1	1	symbol
AGTR1	1	symbol
LRRC17	1	symbol
CFD	1	symbol
DCLK1	1	symbol
HSD11B1	1	symbol
RECK	1	symbol
MPPED2	1	symbol
FES	1	symbol
GPR183	1	symbol
HIP1	1	symbol
BCHE	1	symbol
HOXB2	1	symbol
SCRG1	1	symbol
PLAU	1	symbol
ISG15	1	symbol
GZMA	1	symbol
PDE10A	1	symbol
CMAHP	1	symbol
RUNX1T1	1	symbol
PCDH7	1	symbol
CR2	1	symbol
PCSK5	1	symbol
AQP9	1	symbol
ROR2	1	symbol
GGT5	1	symbol
RASGRP1	1	symbol
OLFM1	1	symbol
CPA3	1	symbol
WNT2	1	symbol
CTSG	1	symbol
PCDH17	1	symbol
HDAC9	1	symbol
FMO1	1	symbol
BCL2A1	1	symbol
TPSAB1	1	symbol
CD38	1	symbol
HSD17B6	1	symbol
COMP	1	symbol
ABLIM3	1	symbol
CD8A	1	symbol
FGF7	1	symbol
ITGAM	1	symbol
CD1D	1	symbol
WISP2	1	symbol
NOVA1	1	symbol
IL7R	1	symbol
RASGRP3	1	symbol
TRPC1	1	symbol
ROR1	1	symbol
MARCO	1	symbol
CD2	1	symbol
LY86	1	symbol
PRKD1	1	symbol
ZBTB16	1	symbol
PNOC	1	symbol
KCNN3	1	symbol
OMD	1	symbol
PLIN1	1	symbol
SETBP1	1	symbol
FOXF1	1	symbol
COL10A1	1	symbol
TDO2	1	symbol
PRRX1	1	symbol
ADAM28	1	symbol
TNFAIP6	1	symbol
ASPA	1	symbol
SELP	1	symbol
EPHA3	1	symbol
CPM	1	symbol
ECM2	1	symbol
EGR3	1	symbol
TPM1	1	symbol
XAF1	1	symbol
CD27	1	symbol
PTX3	1	symbol
ARHGAP6	1	symbol
SLAMF1	1	symbol
MEOX2	1	symbol
SELE	1	symbol
PLA2G7	1	symbol
CILP	1	symbol
IFI16	1	symbol
CCR7	1	symbol
SOCS3	1	symbol
MAF	1	symbol
CD19	1	symbol
CCL13	1	symbol
IGSF6	1	symbol
EPYC	1	symbol
KIAA0125	1	symbol
LDB2	1	symbol
CD36	1	symbol
AIM2	1	symbol
VIP	1	symbol
EFEMP2	1	symbol
LY96	1	symbol
P2RY14	1	symbol
HTR2B	1	symbol
TNFRSF17	1	symbol
GZMK	1	symbol
CLEC10A	1	symbol
TEK	1	symbol
EPB41L3	1	symbol
TFEC	1	symbol
WISP1	1	symbol
CDH19	1	symbol
CRTAM	1	symbol
CH25H	1	symbol
LPHN2	1	symbol
CCR2	1	symbol
CCR5	1	symbol
CSRP2	1	symbol
NKX3-2	1	symbol
SLC16A7	1	symbol
LEP	1	symbol
TPSB2	1	symbol
HTR2A	1	symbol
CDH11	1	symbol
ADIPOQ	1	symbol
PTGFR	1	symbol
ISLR	1	symbol
MITF	1	symbol
PTPRC	1	symbol
CD209	1	symbol
HAS1	1	symbol
CASQ2	1	symbol
LTB	1	symbol
SMTN	1	symbol
TNFSF4	1	symbol
MEIS2	1	symbol
AQP1	1	symbol
RYR2	1	symbol
THEMIS2	1	symbol
GADD45B	1	symbol
EMR2	1	symbol
GPR171	1	symbol
ENTPD1	1	symbol
LILRB2	1	symbol
NINL	1	symbol
SP140	1	symbol
KLRD1	1	symbol
RBPMS	1	symbol
FLNC	1	symbol
PRKCB	1	symbol
DPT	1	symbol
HCK	1	symbol
FAM49A	1	symbol
COL21A1	1	symbol
PTGIS	1	symbol
CPVL	1	symbol
OSBPL1A	1	symbol
TNFAIP8	1	symbol
ST3GAL1	1	symbol
DARC	1	symbol
RCAN1	1	symbol
PDE1A	1	symbol
FGR	1	symbol
TNXB	1	symbol
TSC22D3	1	symbol
FSTL1	1	symbol
CLU	1	symbol
THY1	1	symbol
LCP1	1	symbol
HLA-DRA	1	symbol
CADM1	1	symbol
RGS5	1	symbol
FAM107A	1	symbol
COL18A1	1	symbol
CORO1A	1	symbol
MCAM	1	symbol
CTGF	1	symbol
TUBA1A	1	symbol
KRT6A	1	symbol
PPAP2A	1	symbol
COL6A2	1	symbol
GPM6B	1	symbol
C10orf10	1	symbol
TUBB6	1	symbol
SYT11	1	symbol
MEF2C	1	symbol
CXCR4	1	symbol
FERMT2	1	symbol
TUSC3	1	symbol
PEG3	1	symbol
TSPAN4	1	symbol
TFPI2	1	symbol
CRYAB	1	symbol
CDC42EP3	1	symbol
RGS16	1	symbol
PPAP2B	1	symbol
ECM1	1	symbol
ENPP2	1	symbol
CHI3L1	1	symbol
BAG2	1	symbol
SPON1	1	symbol
SYNE1	1	symbol
DUSP5	1	symbol
PTN	1	symbol
GPM6A	1	symbol
RARRES2	1	symbol
RAB27A	1	symbol
HDGFRP3	1	symbol
ARHGEF6	1	symbol
IGF1	1	symbol
NDN	1	symbol
RGL1	1	symbol
GNAI1	1	symbol
CD200	1	symbol
MXRA5	1	symbol
PNMA2	1	symbol
GATA3	1	symbol
CYTIP	1	symbol
ADH1B	1	symbol
CD74	1	symbol
PDLIM3	1	symbol
TGFB1I1	1	symbol
TMEM47	1	symbol
ITGA7	1	symbol
TRAC	1	symbol
S100B	1	symbol
SERPINB9	1	symbol
MID2	1	symbol
NCKAP1L	1	symbol
TGFB3	1	symbol
MFAP5	1	symbol
CHRDL1	1	symbol
ADAM19	1	symbol
CD69	1	symbol
VLDLR	1	symbol
HLA-DQB1	1	symbol
IL16	1	symbol
FAM65B	1	symbol
CHST3	1	symbol
SPP1	1	symbol
LEPR	1	symbol
SLIT2	1	symbol
AIF1	1	symbol
C3AR1	1	symbol
CCL18	1	symbol
CD300A	1	symbol
VEGFC	1	symbol
KCNMB1	1	symbol
NCF2	1	symbol
FAP	1	symbol
NR4A3	1	symbol
HGF	1	symbol
CREM	1	symbol
OLR1	1	symbol
CD247	1	symbol
CCL19	1	symbol
IGFBP3	1	symbol
FYN	1	symbol
SH2D1A	1	symbol
KCNJ15	1	symbol
CCL11	1	symbol
PMP22	1	symbol
NFATC1	1	symbol
PLP1	1	symbol
CHRNA3	1	symbol
MAB21L2	1	symbol
GZMH	1	symbol
MS4A1	1	symbol
SLC11A1	1	symbol
RORA	1	symbol
NRP1	1	symbol
INHBA	1	symbol
AKAP12	1	symbol
MFGE8	1	symbol
LAIR1	1	symbol
TFPI	1	symbol
DLC1	1	symbol
PLAUR	1	symbol
ZEB1	1	symbol
FCGR2B	1	symbol
CD86	1	symbol
TRBC1	1	symbol
FCGR2C	1	symbol
MLLT11	1	symbol
TCEAL2	1	symbol
ITK	1	symbol
COL13A1	1	symbol
FGFR1	1	symbol
PDLIM4	1	symbol
LST1	1	symbol
HOPX	1	symbol
IGHG1	1	symbol
PTGDS	1	symbol
MDFIC	1	symbol
CLEC11A	1	symbol
EVI2B	1	symbol
PTHLH	1	symbol
FYB	1	symbol
IGLJ3	1	symbol
YME1L1	1	symbol
IGK@	1	symbol
COL4A2	1	symbol
AHNAK	1	symbol
HLA-DPA1	1	symbol
PXDN	1	symbol
C1R	1	symbol
COL6A1	1	symbol
ATP2B4	1	symbol
SDC2	1	symbol
MT2A	1	symbol
KCTD12	1	symbol
MAP1B	1	symbol
QKI	1	symbol
FNBP1	1	symbol
SULF1	1	symbol
CLIP3	1	symbol
MYH10	1	symbol
RDX	1	symbol
ZCCHC24	1	symbol
DIP2C	1	symbol
MXRA7	1	symbol
SPG20	1	symbol
CAP2	1	symbol
DENND5A	1	symbol
AKT3	1	symbol
CHN1	1	symbol
RFTN1	1	symbol
IL1RN	1	symbol
MFAP4	1	symbol
SYNM	1	symbol
C16orf45	1	symbol
PPP1R16B	1	symbol
DAAM2	1	symbol
JAM3	1	symbol
DNAJB5	1	symbol
IGHM	1	symbol
NCAM1	1	symbol
SAMD4A	1	symbol
COL14A1	1	symbol
CBX7	1	symbol
PDZRN3	1	symbol
GPR116	1	symbol
TBC1D9	1	symbol
CXCR7	1	symbol
AHNAK2	1	symbol
ANGPTL2	1	symbol
CEBPD	1	symbol
PRKCDBP	1	symbol
TTC28	1	symbol
HEG1	1	symbol
OLFML2A	1	symbol
SLC43A3	1	symbol
TSPYL5	1	symbol
OLFML2B	1	symbol
TIAM1	1	symbol
SNAI2	1	symbol
DOCK2	1	symbol
GPX7	1	symbol
ROBO1	1	symbol
ATP10D	1	symbol
PLXNC1	1	symbol
SVEP1	1	symbol
FBXL7	1	symbol
SACS	1	symbol
TENM4	1	symbol
TRIM22	1	symbol
PLCL2	1	symbol
KIAA1462	1	symbol
TMEM158	1	symbol
TP73-AS1	1	symbol
LDB3	1	symbol
STON1	1	symbol
CLIC2	1	symbol
ITGA4	1	symbol
MXRA8	1	symbol
BICC1	1	symbol
CNR1	1	symbol
NFASC	1	symbol
FAM114A1	1	symbol
SNED1	1	symbol
LPPR4	1	symbol
GUSBP11	1	symbol
G0S2	1	symbol
CD3D	1	symbol
ERG	1	symbol
SGCD	1	symbol
RNASE6	1	symbol
APLNR	1	symbol
PARVA	1	symbol
PENK	1	symbol
RSAD2	1	symbol
CFH	1	symbol
IRAK3	1	symbol
KCND3	1	symbol
DCBLD2	1	symbol
TRAF3IP3	1	symbol
THSD7A	1	symbol
LRRC15	1	symbol
NKG7	1	symbol
SST	1	symbol
GNAL	1	symbol
C1orf95	1	symbol
PTGER3	1	symbol
TWIST1	1	symbol
ADAMTSL3	1	symbol
CCL8	1	symbol
MEIS3P1	1	symbol
GPR161	1	symbol
ATP10A	1	symbol
CSPG4	1	symbol
TACR2	1	symbol
RASGRP2	1	symbol
HLX	1	symbol
IFI44	1	symbol
ADAMTS2	1	symbol
FCGR1B	1	symbol
CMA1	1	symbol
COL8A1	1	symbol
PRF1	1	symbol
IGKC	1	symbol
DIXDC1	1	symbol
MSR1	1	symbol
LOC100509635	1	symbol
DOK5	1	symbol
IGHD	1	symbol
DNM1	1	symbol
BEX4	1	symbol
DIRAS3	1	symbol
SPATS2L	1	symbol
PLA2G5	1	symbol
CD72	1	symbol
HHEX	1	symbol
IGLL3P	1	symbol
LPXN	1	symbol
LAMB2	1	symbol
IGLV1-44	1	symbol
IGLC1	1	symbol
CCL2	1	symbol
IGLL5	1	symbol
HLA-DMA	1	symbol
OLFML1	1	symbol
A2M	1	symbol
RAB31	1	symbol
C3	1	symbol
EVL	1	symbol
CYBRD1	1	symbol
FXYD6	1	symbol
BACE1	1	symbol
FAM129A	1	symbol
SORBS1	1	symbol
OLFML3	1	symbol
SCPEP1	1	symbol
PLEKHO1	1	symbol
PNMA1	1	symbol
C1QA	1	symbol
ZSCAN18	1	symbol
LOC728392	1	symbol
SNX10	1	symbol
KANK2	1	symbol
GREM1	1	symbol
TRPS1	1	symbol
MAFB	1	symbol
MAGEH1	1	symbol
LMCD1	1	symbol
LHFP	1	symbol
ARMCX1	1	symbol
SDPR	1	symbol
PDGFC	1	symbol
RGCC	1	symbol
LXN	1	symbol
OGN	1	symbol
PALMD	1	symbol
C14orf132	1	symbol
PNMAL1	1	symbol
DSE	1	symbol
TNS1	1	symbol
ARHGAP15	1	symbol
FOSL2	1	symbol
PLSCR4	1	symbol
MAN1C1	1	symbol
HSPB7	1	symbol
DDX58	1	symbol
SOBP	1	symbol
DDX60	1	symbol
TMEM140	1	symbol
CD248	1	symbol
CSGALNACT1	1	symbol
NPR3	1	symbol
LYVE1	1	symbol
ASPN	1	symbol
SLC24A3	1	symbol
MMRN2	1	symbol
ELTD1	1	symbol
PDLIM2	1	symbol
RASL12	1	symbol
DACT1	1	symbol
SCUBE2	1	symbol
TWSG1	1	symbol
JAM2	1	symbol
ZNF331	1	symbol
TMEM100	1	symbol
GIMAP4	1	symbol
SPHK1	1	symbol
DOCK10	1	symbol
PCOLCE2	1	symbol
PDGFD	1	symbol
SYNDIG1	1	symbol
TMEM204	1	symbol
KLF2	1	symbol
SLAMF8	1	symbol
CCDC88A	1	symbol
TMEM45A	1	symbol
FAT4	1	symbol
TREM1	1	symbol
EMCN	1	symbol
WFDC1	1	symbol
CECR1	1	symbol
C1orf54	1	symbol
SIGLEC1	1	symbol
COPZ2	1	symbol
LINC00341	1	symbol
MARCH1	1	symbol
PLA1A	1	symbol
LRP12	1	symbol
CHST11	1	symbol
POPDC2	1	symbol
PTPLA	1	symbol
C7orf10	1	symbol
MS4A6A	1	symbol
BEND5	1	symbol
TMEM35	1	symbol
SEMA3G	1	symbol
AGPAT4	1	symbol
PLXDC1	1	symbol
TREM2	1	symbol
MYOT	1	symbol
PCDH9	1	symbol
NOX4	1	symbol
GIMAP6	1	symbol
ZFPM2	1	symbol
NBLA00301	1	symbol
PVRIG	1	symbol
ZBED2	1	symbol
HERC5	1	symbol
CLEC5A	1	symbol
TM6SF1	1	symbol
DKK2	1	symbol
LTBP3	1	symbol
ADAMTS5	1	symbol
HS3ST3A1	1	symbol
PRR16	1	symbol
STAP1	1	symbol
VPREB3	1	symbol
C5AR1	1	symbol
ANTXR1	1	symbol
MCTP1	1	symbol
MAP9	1	symbol
LINC00312	1	symbol
BNC2	1	symbol
ADAMTS9	1	symbol
CCDC102B	1	symbol
FAM46C	1	symbol
VGLL3	1	symbol
PDZRN4	1	symbol
ADAMTS8	1	symbol
LEPRE1	1	symbol
LIMS2	1	symbol
RAB23	1	symbol
ST6GALNAC5	1	symbol
C1QTNF3	1	symbol
LBH	1	symbol
TCF7L1	1	symbol
COLEC12	1	symbol
NBEA	1	symbol
BACH2	1	symbol
SYNC	1	symbol
MZB1	1	symbol
GLT8D2	1	symbol
RRAGD	1	symbol
BHLHE41	1	symbol
CRISPLD2	1	symbol
SOAT1	1	symbol
CALHM2	1	symbol
KCNMA1	1	symbol
FAIM3	1	symbol
HSPB8	1	symbol
COL5A2	1	symbol
GPR124	1	symbol
EHD2	1	symbol
RARRES1	1	symbol
COL8A2	1	symbol
ETV1	1	symbol
NLGN4X	1	symbol
GUCY1A3	1	symbol
PAX5	1	symbol
DCHS1	1	symbol
PRND	1	symbol
AMIGO2	1	symbol
ADAMTS1	1	symbol
KCNE4	1	symbol
KCTD15	1	symbol
SLAMF7	1	symbol
ITGA11	1	symbol
RAB9B	1	symbol
SLMAP	1	symbol
SLC16A10	1	symbol
AIF1L	1	symbol
SFRP2	1	symbol
FAM198B	1	symbol
FERMT3	1	symbol
RASSF5	1	symbol
ATL1	1	symbol
MS4A7	1	symbol
GLIS2	1	symbol
LATS2	1	symbol
TSHZ3	1	symbol
ABI3BP	1	symbol
ARHGAP24	1	symbol
RGMA	1	symbol
CRISPLD1	1	symbol
TNFSF13B	1	symbol
DOK3	1	symbol
GPR34	1	symbol
C2orf40	1	symbol
SGIP1	1	symbol
GPR84	1	symbol
SCARA3	1	symbol
CDIP1	1	symbol
SP110	1	symbol
CHRDL2	1	symbol
INMT	1	symbol
BOC	1	symbol
ANGPTL1	1	symbol
LOC96610	1	symbol
CFL2	1	symbol
FCRL5	1	symbol
ARHGAP9	1	symbol
MRVI1	1	symbol
NAV1	1	symbol
CPEB4	1	symbol
TP53INP2	1	symbol
PPP1R18	1	symbol
PAPPA	1	symbol
TANC2	1	symbol
GNG2	1	symbol
ZNF532	1	symbol
FRMD4A	1	symbol
MRAS	1	symbol
CCDC80	1	symbol
EDIL3	1	symbol
BCAT1	1	symbol
KIRREL	1	symbol
FBXO32	1	symbol
C1QC	1	symbol
MIR100HG	1	symbol
AMOTL1	1	symbol
FRMD6	1	symbol
DOCK8	1	symbol
SLC7A2	1	symbol
MAP2	1	symbol
NRP2	1	symbol
LIFR	1	symbol
ITPRIP	1	symbol
GLIPR2	1	symbol
UBE2E2	1	symbol
COL12A1	1	symbol
CTHRC1	1	symbol
PHLDB2	1	symbol
GNB4	1	symbol
SYNPO2	1	symbol
RCSD1	1	symbol
LIX1L	1	symbol
JAZF1	1	symbol
FAM229B	1	symbol
C20orf194	1	symbol
VASN	1	symbol
TP53INP1	1	symbol
RASSF8	1	symbol
PRICKLE2	1	symbol
RIMKLB	1	symbol
LONRF2	1	symbol
KLHL5	1	symbol
SELM	1	symbol
PRICKLE1	1	symbol
ELL2	1	symbol
TTC7B	1	symbol
MEG3	1	symbol
